pid,trial_no,type,stim,rt,history_accessed,jspsych
5f98099d48060d0450394002,12,outcome,"[3,7]",1241,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":1241,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":12,\""rt\"":1241,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,13,outcome,"[2,19]",1052,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":1052,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":13,\""rt\"":1052,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,14,outcome,"[19,19]",1428,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":1428,""history_accessed"":false,""trial_number"":14,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":14,\""rt\"":1428,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,15,outcome,"[11,13]",55121,t,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":55121,""history_accessed"":true,""trial_number"":15,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":15,\""rt\"":55121,\""history_accessed\"":true}""}"
5f98099d48060d0450394002,16,outcome,"[5,13]",1983,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":1983,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":16,\""rt\"":1983,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,17,outcome,"[7,17]",1213,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":1213,""history_accessed"":false,""trial_number"":17,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":17,\""rt\"":1213,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,18,outcome,"[2,11]",1180,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":1180,""history_accessed"":false,""trial_number"":18,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":18,\""rt\"":1180,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,19,outcome,"[13,13]",1033,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":1033,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":19,\""rt\"":1033,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,20,outcome,"[7,7]",129321,t,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":129321,""history_accessed"":true,""trial_number"":20,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":20,\""rt\"":129321,\""history_accessed\"":true}""}"
5f98099d48060d0450394002,21,outcome,"[13,19]",977,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":977,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":21,\""rt\"":977,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,22,outcome,"[3,17]",1082,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":1082,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":22,\""rt\"":1082,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,23,outcome,"[3,5]",1021,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":1021,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":23,\""rt\"":1021,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,24,outcome,"[7,19]",1089,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":1089,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":24,\""rt\"":1089,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,25,outcome,"[5,5]",1079,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":1079,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":25,\""rt\"":1079,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,26,outcome,"[11,11]",1013,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":1013,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":26,\""rt\"":1013,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,27,outcome,"[2,5]",924,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":924,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":27,\""rt\"":924,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,28,outcome,"[3,13]",2198,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":2198,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":28,\""rt\"":2198,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,29,outcome,"[5,17]",1030,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":1030,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":29,\""rt\"":1030,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,30,outcome,"[13,17]",1049,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":1049,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":30,\""rt\"":1049,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,31,outcome,"[11,17]",1115,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,17]"",""response"":null,""rt"":1115,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":11,\""obj2\"":17,\""truth\"":false,\""trial_number\"":31,\""rt\"":1115,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,32,outcome,"[5,19]",1225,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":1225,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":32,\""rt\"":1225,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,33,outcome,"[2,3]",1314,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":1314,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":33,\""rt\"":1314,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,34,outcome,"[2,7]",2498,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":2498,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":34,\""rt\"":2498,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,35,outcome,"[5,11]",1037,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":1037,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":35,\""rt\"":1037,\""history_accessed\"":false}""}"
5f98099d48060d0450394002,36,outcome,"[2,2]",1536,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":1536,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":36,\""rt\"":1536,\""history_accessed\"":false}""}"
5faefcc22be93b11829e84df,1,outcome,"[19,19]",3787,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":3787,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":1,\""rt\"":3787,\""history_accessed\"":false}""}"
5faefcc22be93b11829e84df,2,outcome,"[2,5]",15137,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":15137,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":2,\""rt\"":15137,\""history_accessed\"":false}""}"
5faefcc22be93b11829e84df,3,outcome,"[3,11]",4874,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":4874,""history_accessed"":false,""trial_number"":3,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":3,\""rt\"":4874,\""history_accessed\"":false}""}"
5faefcc22be93b11829e84df,4,outcome,"[11,13]",1546,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":1546,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":4,\""rt\"":1546,\""history_accessed\"":false}""}"
5faefcc22be93b11829e84df,5,outcome,"[5,19]",9065,t,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":9065,""history_accessed"":true,""trial_number"":5,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":5,\""rt\"":9065,\""history_accessed\"":true}""}"
5faefcc22be93b11829e84df,6,outcome,"[3,19]",1485,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":1485,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":6,\""rt\"":1485,\""history_accessed\"":false}""}"
5faefcc22be93b11829e84df,7,outcome,"[3,13]",2180,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":2180,""history_accessed"":false,""trial_number"":7,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":7,\""rt\"":2180,\""history_accessed\"":false}""}"
5faefcc22be93b11829e84df,8,outcome,"[11,11]",1016,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":1016,""history_accessed"":false,""trial_number"":8,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":8,\""rt\"":1016,\""history_accessed\"":false}""}"
